,Den,Bitcoin: (Celosvětově)
163,2019-06-13,19.191176470588236
164,2019-06-14,21.323529411764707
165,2019-06-15,21.323529411764707
166,2019-06-16,25.588235294117645
167,2019-06-17,27.720588235294116
168,2019-06-18,27.720588235294116
169,2019-06-19,23.455882352941178
170,2019-06-20,25.588235294117645
171,2019-06-21,29.852941176470587
172,2019-06-22,51.17647058823529
173,2019-06-23,34.11764705882353
174,2019-06-24,31.985294117647058
175,2019-06-25,40.51470588235294
176,2019-06-26,70.36764705882352
177,2019-06-27,57.5735294117647
178,2019-06-28,44.779411764705884
179,2019-06-29,34.11764705882353
180,2019-06-30,31.985294117647058
181,2019-07-01,31.07769423558897
182,2019-07-02,33.02005012531328
183,2019-07-03,29.13533834586466
184,2019-07-04,27.19298245614035
185,2019-07-05,27.19298245614035
186,2019-07-06,23.308270676691727
187,2019-07-07,21.36591478696742
188,2019-07-08,27.19298245614035
189,2019-07-09,29.13533834586466
190,2019-07-10,31.07769423558897
191,2019-07-11,29.13533834586466
192,2019-07-12,27.19298245614035
193,2019-07-13,23.308270676691727
194,2019-07-14,23.308270676691727
195,2019-07-15,29.13533834586466
196,2019-07-16,29.13533834586466
197,2019-07-17,31.07769423558897
198,2019-07-18,27.19298245614035
199,2019-07-19,25.250626566416038
200,2019-07-20,21.36591478696742
201,2019-07-21,21.36591478696742
202,2019-07-22,21.36591478696742
203,2019-07-23,21.36591478696742
204,2019-07-24,23.308270676691727
205,2019-07-25,21.36591478696742
206,2019-07-26,19.423558897243108
207,2019-07-27,21.36591478696742
208,2019-07-28,19.423558897243108
209,2019-07-29,21.36591478696742
210,2019-07-30,19.423558897243108
211,2019-07-31,19.423558897243108
212,2019-08-01,14.44915254237288
213,2019-08-02,15.89406779661017
214,2019-08-03,14.44915254237288
215,2019-08-04,14.44915254237288
216,2019-08-05,20.228813559322035
217,2019-08-06,21.673728813559322
218,2019-08-07,18.783898305084744
219,2019-08-08,17.338983050847457
220,2019-08-09,15.89406779661017
221,2019-08-10,14.44915254237288
222,2019-08-11,14.44915254237288
223,2019-08-12,14.44915254237288
224,2019-08-13,14.44915254237288
225,2019-08-14,15.89406779661017
226,2019-08-15,18.783898305084744
227,2019-08-16,15.89406779661017
228,2019-08-17,13.004237288135592
229,2019-08-18,13.004237288135592
230,2019-08-19,14.44915254237288
231,2019-08-20,14.44915254237288
232,2019-08-21,14.44915254237288
233,2019-08-22,14.44915254237288
234,2019-08-23,13.004237288135592
235,2019-08-24,13.004237288135592
236,2019-08-25,13.004237288135592
237,2019-08-26,14.44915254237288
238,2019-08-27,13.004237288135592
239,2019-08-28,14.44915254237288
240,2019-08-29,15.89406779661017
241,2019-08-30,95.36440677966101
242,2019-08-31,144.4915254237288
243,2019-09-01,38.19301848049281
244,2019-09-01,37.42915811088295
245,2019-09-02,31.700205338809027
246,2019-09-03,29.026694045174533
247,2019-09-04,34.373716632443525
248,2019-09-05,33.609856262833674
249,2019-09-06,28.26283367556468
250,2019-09-07,17.950718685831617
251,2019-09-08,17.950718685831617
252,2019-09-09,16.804928131416837
253,2019-09-10,16.804928131416837
254,2019-09-11,17.56878850102669
255,2019-09-12,16.804928131416837
256,2019-09-13,16.804928131416837
257,2019-09-14,16.804928131416837
258,2019-09-15,17.56878850102669
259,2019-09-16,16.804928131416837
260,2019-09-17,16.041067761806982
261,2019-09-18,15.65913757700205
262,2019-09-19,14.895277207392194
263,2019-09-20,14.13141683778234
264,2019-09-21,14.13141683778234
265,2019-09-22,14.13141683778234
266,2019-09-23,12.985626283367553
267,2019-09-24,12.603696098562626
268,2019-09-25,12.603696098562626
269,2019-09-26,11.457905544147842
270,2019-09-27,4.965092402464065
271,2019-09-28,3.437371663244353
272,2019-09-29,3.0554414784394246
273,2019-09-30,3.437371663244353
274,2019-10-01,18.45525291828794
275,2019-10-02,18.45525291828794
276,2019-10-03,16.404669260700388
277,2019-10-04,16.404669260700388
278,2019-10-05,14.354085603112841
279,2019-10-06,16.404669260700388
280,2019-10-07,18.45525291828794
281,2019-10-08,16.404669260700388
282,2019-10-09,16.404669260700388
283,2019-10-10,16.404669260700388
284,2019-10-11,14.354085603112841
285,2019-10-12,14.354085603112841
286,2019-10-13,14.354085603112841
287,2019-10-14,14.354085603112841
288,2019-10-15,16.404669260700388
289,2019-10-16,14.354085603112841
290,2019-10-17,14.354085603112841
291,2019-10-18,16.404669260700388
292,2019-10-19,14.354085603112841
293,2019-10-20,14.354085603112841
294,2019-10-21,14.354085603112841
295,2019-10-22,16.404669260700388
296,2019-10-23,18.45525291828794
297,2019-10-24,18.45525291828794
298,2019-10-25,20.505836575875485
299,2019-10-26,28.708171206225682
300,2019-10-27,20.505836575875485
301,2019-10-28,20.505836575875485
302,2019-10-29,18.45525291828794
303,2019-10-30,18.45525291828794
304,2019-10-31,16.404669260700388
305,2019-11-01,17.816593886462886
306,2019-11-02,15.589519650655024
307,2019-11-03,15.589519650655024
308,2019-11-04,17.816593886462886
309,2019-11-05,17.816593886462886
310,2019-11-06,15.589519650655024
311,2019-11-07,17.816593886462886
312,2019-11-08,17.816593886462886
313,2019-11-09,15.589519650655024
314,2019-11-10,15.589519650655024
315,2019-11-11,15.589519650655024
316,2019-11-12,15.589519650655024
317,2019-11-13,15.589519650655024
318,2019-11-14,15.589519650655024
319,2019-11-15,15.589519650655024
320,2019-11-16,13.362445414847164
321,2019-11-17,13.362445414847164
322,2019-11-18,15.589519650655024
323,2019-11-19,17.816593886462886
324,2019-11-20,15.589519650655024
325,2019-11-21,17.816593886462886
326,2019-11-22,22.270742358078603
327,2019-11-23,17.816593886462886
328,2019-11-24,17.816593886462886
329,2019-11-25,22.270742358078603
330,2019-11-26,20.04366812227075
331,2019-11-27,20.04366812227075
332,2019-11-28,17.816593886462886
333,2019-11-29,17.816593886462886
334,2019-11-30,15.589519650655024
335,2019-12-01,14.863013698630136
336,2019-12-02,16.98630136986301
337,2019-12-03,14.863013698630136
338,2019-12-04,16.98630136986301
339,2019-12-05,14.863013698630136
340,2019-12-06,14.863013698630136
341,2019-12-07,12.73972602739726
342,2019-12-08,12.73972602739726
343,2019-12-09,14.863013698630136
344,2019-12-10,14.863013698630136
345,2019-12-11,14.863013698630136
346,2019-12-12,14.863013698630136
347,2019-12-13,14.863013698630136
348,2019-12-14,12.73972602739726
349,2019-12-15,12.73972602739726
350,2019-12-16,14.863013698630136
351,2019-12-17,16.98630136986301
352,2019-12-18,19.10958904109589
353,2019-12-19,16.98630136986301
354,2019-12-20,16.98630136986301
355,2019-12-21,12.73972602739726
356,2019-12-22,14.863013698630136
357,2019-12-23,16.98630136986301
358,2019-12-24,14.863013698630136
359,2019-12-25,14.863013698630136
360,2019-12-26,14.863013698630136
361,2019-12-27,14.863013698630136
362,2019-12-28,14.863013698630136
363,2019-12-29,12.73972602739726
364,2019-12-30,14.863013698630136
365,2019-12-31,14.863013698630136
366,2020-01-01,15.918918918918921
367,2020-01-02,15.918918918918921
368,2020-01-03,18.193050193050194
369,2020-01-04,15.918918918918921
370,2020-01-05,18.193050193050194
371,2020-01-06,18.193050193050194
372,2020-01-07,22.741312741312743
373,2020-01-08,25.015444015444018
374,2020-01-09,20.467181467181472
375,2020-01-10,18.193050193050194
376,2020-01-11,18.193050193050194
377,2020-01-12,15.918918918918921
378,2020-01-13,15.918918918918921
379,2020-01-14,22.741312741312743
380,2020-01-15,25.015444015444018
381,2020-01-16,20.467181467181472
382,2020-01-17,20.467181467181472
383,2020-01-18,18.193050193050194
